method,method_label,problem,candidate_id,generation,is_pareto_front,operator_mix_score,state_control_ratio,sog_complexity_score,sog_entropy,timing_risk_score,control_pipeline_ratio,timing_risk_entropy,operator_timing_cell,state_pipeline_cell,complexity_entropy_cell,code_file_path
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob009_div_16bit,c419b7bd-8bdd-4e05-9a5c-10391ec744f4,3,true,0.416667,0.333333,11.000000,1.521928,14.100000,2.000000,1.752715,"1,0","3,0","0,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob009_div_16bit/Gen3/Prob009_div_16bit_sample7_M-F/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob009_div_16bit,f8f27332-43ef-4281-8189-eac57f8a3d36,3,false,0.595588,0.052632,149.000000,1.520634,34.350000,5.000000,1.932932,"3,3","3,3","2,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob009_div_16bit/Gen3/Prob009_div_16bit_sample8_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob010_radix2_div,ccdd279d-14fb-4bba-b894-a33270d555eb,1,false,0.383562,0.366667,125.000000,2.297745,80.950000,0.513514,2.114515,"2,2","2,2","2,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob010_radix2_div/Gen1/Prob010_radix2_div_sample5_M-F/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob010_radix2_div,48695c65-44a2-452b-8e22-067246ce4e4c,2,true,0.342857,0.323529,124.000000,2.119191,79.450000,0.512821,2.090580,"0,0","0,1","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob010_radix2_div/Gen2/Prob010_radix2_div_sample12_M-S/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob010_radix2_div,99f03577-6efc-4486-b97d-5e2b6dc7e2a0,3,true,0.342857,0.323529,124.000000,2.119191,80.600000,0.487805,2.079134,"0,1","0,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob010_radix2_div/Gen3/Prob010_radix2_div_sample12_M-I/code.sv
classic_revolution,Classic,Prob011_multi_16bit,073f9b10-9ed6-4905-8985-834ba28f7c31,0,false,0.428571,0.285714,65.000000,2.340872,50.950000,0.526316,1.941988,"1,3","1,3","2,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen0/Prob011_multi_16bit_sample2_initial/code.sv
classic_revolution,Classic,Prob011_multi_16bit,8becee99-2b1a-450c-937b-b5cac7444729,0,false,0.407895,0.347826,72.000000,2.296040,50.450000,0.461538,1.865327,"1,3","1,2","3,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen0/Prob011_multi_16bit_sample11_initial/code.sv
classic_revolution,Classic,Prob011_multi_16bit,8bf3b1d0-a6da-48b7-a1a4-6cf6e462b36a,0,false,0.467742,0.428571,54.000000,2.467648,45.450000,0.600000,2.034262,"3,2","2,3","0,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen0/Prob011_multi_16bit_sample1_initial/code.sv
classic_revolution,Classic,Prob011_multi_16bit,c9562694-2af5-4a80-8b33-1faf6c895c8c,0,false,0.437500,0.571429,57.000000,2.467828,47.950000,0.500000,1.925687,"2,2","3,2","1,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen0/Prob011_multi_16bit_sample3_initial/code.sv
classic_revolution,Classic,Prob011_multi_16bit,e6590479-f23f-4317-b1bf-6937daefe6ae,0,false,0.437500,0.571429,57.000000,2.467828,49.750000,0.428571,1.871648,"2,3","3,2","1,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen0/Prob011_multi_16bit_sample6_initial/code.sv
classic_revolution,Classic,Prob011_multi_16bit,07c70d7f-aa29-4470-8df1-93cbc351f0e9,1,false,0.600000,0.171429,94.000000,2.064302,40.900000,0.214286,1.760331,"3,1","0,0","3,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen1/Prob011_multi_16bit_sample10_M-S/code.sv
classic_revolution,Classic,Prob011_multi_16bit,d1dffe49-6c2d-45bc-b22e-89d8579289d7,1,false,0.428571,0.444444,62.000000,2.390681,32.700000,0.280000,1.614263,"1,0","3,0","1,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen1/Prob011_multi_16bit_sample1_M-R/code.sv
classic_revolution,Classic,Prob011_multi_16bit,0c7037f9-5fdf-470a-8347-259750eb712a,2,false,0.370968,0.533333,55.000000,2.393554,40.700000,0.473684,1.799016,"0,1","3,2","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen2/Prob011_multi_16bit_sample12_M-R/code.sv
classic_revolution,Classic,Prob011_multi_16bit,515ac91c-cbc8-47aa-8999-8f3834b0683f,2,true,0.321429,0.428571,49.000000,2.269940,35.000000,0.260870,1.798593,"0,0","2,0","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen2/Prob011_multi_16bit_sample4_M-E/code.sv
classic_revolution,Classic,Prob011_multi_16bit,9f5603ed-02fa-47bb-93fe-35b22fe1c7dd,2,false,0.203125,0.250000,63.000000,1.653543,48.100000,0.285714,1.750000,"0,2","0,1","2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen2/Prob011_multi_16bit_sample5_M-S/code.sv
classic_revolution,Classic,Prob011_multi_16bit,e560b41f-d023-4ace-8b6d-6a53714d37b7,2,true,0.250000,0.260870,62.000000,1.834643,38.150000,0.269231,1.661390,"0,0","0,0","1,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen2/Prob011_multi_16bit_sample11_M-I/code.sv
classic_revolution,Classic,Prob011_multi_16bit,f680f7dd-3378-4fe4-b2ec-717e5aea1ed6,2,false,0.324324,0.230769,72.000000,2.028962,42.100000,0.296296,1.710070,"0,1","0,1","3,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen2/Prob011_multi_16bit_sample2_M-I/code.sv
classic_revolution,Classic,Prob011_multi_16bit,acd8b2a8-8377-47c6-b2fa-e4fc9b7d75da,3,false,0.250000,0.250000,65.000000,1.861581,38.150000,0.269231,1.661390,"0,0","0,0","2,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen3/Prob011_multi_16bit_sample6_M-S/code.sv
classic_revolution,Classic,Prob011_multi_16bit,e7277386-ed8e-42e3-949b-2fd2e8047c0c,3,true,0.225806,0.272727,60.000000,1.803674,40.150000,0.269231,1.661390,"0,0","1,0","1,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen3/Prob011_multi_16bit_sample1_M-S/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob011_multi_16bit,c12bece0-84c6-4124-9a7e-5552e8947228,0,false,0.466667,0.428571,53.000000,2.477444,44.950000,0.611111,1.967353,"2,1","2,3","0,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen0/Prob011_multi_16bit_sample3_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob011_multi_16bit,c1b82ef2-2cae-4504-8c90-1bc4a4e82408,0,false,0.430556,0.260870,68.000000,2.279156,44.950000,0.450000,1.888711,"2,1","0,2","3,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen0/Prob011_multi_16bit_sample10_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob011_multi_16bit,e975da3f-9dd8-4679-a2bc-6be87930f9bb,0,false,0.437500,0.571429,57.000000,2.467828,48.450000,0.481481,1.912741,"2,3","3,2","1,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen0/Prob011_multi_16bit_sample11_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob011_multi_16bit,edce21a0-9d56-42c1-883e-80316f6ab4c9,0,false,0.428571,0.285714,65.000000,2.340872,46.450000,0.523810,1.926501,"1,2","1,3","2,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen0/Prob011_multi_16bit_sample9_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob011_multi_16bit,f34059fa-7ebf-465b-8d57-95891230d5fa,0,false,0.467742,0.428571,54.000000,2.467648,42.950000,0.562500,2.060361,"3,1","2,3","0,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen0/Prob011_multi_16bit_sample2_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob011_multi_16bit,f5885821-04b5-462c-9fb0-9a57567d4ebc,0,false,0.466667,0.428571,53.000000,2.477444,45.450000,0.600000,1.972266,"2,2","2,3","0,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen0/Prob011_multi_16bit_sample1_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob011_multi_16bit,4aa42586-0448-4004-aa0e-fd9cd4b6c603,1,false,0.466667,0.428571,53.000000,2.477444,52.250000,0.521739,1.958189,"2,3","2,2","0,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen1/Prob011_multi_16bit_sample2_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob011_multi_16bit,5e3217da-4371-4a99-b7ea-1709b4b7db26,1,false,0.556818,0.187500,83.000000,1.944600,35.150000,0.222222,1.684917,"3,0","0,0","3,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen1/Prob011_multi_16bit_sample7_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob011_multi_16bit,172f84b4-3427-4cbb-bfa3-7286ebd540ca,2,false,0.407895,0.347826,72.000000,2.296040,48.250000,0.370370,1.834735,"1,3","1,1","3,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen2/Prob011_multi_16bit_sample1_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob011_multi_16bit,51da121c-18f4-49e7-b620-9008362203d7,2,false,0.431373,0.222222,111.000000,2.002630,42.350000,0.315789,1.782230,"2,1","0,1","3,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen2/Prob011_multi_16bit_sample8_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob011_multi_16bit,7746528f-7332-4ba9-8758-042f15fc1b40,2,true,0.250000,0.250000,65.000000,1.861581,38.150000,0.269231,1.661390,"0,0","0,0","2,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen2/Prob011_multi_16bit_sample6_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob011_multi_16bit,e925187a-ad7f-4c3c-9bdb-5deff9fe1e7d,2,false,0.428571,0.260870,67.000000,2.234534,48.100000,0.409091,1.784766,"1,2","0,1","2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen2/Prob011_multi_16bit_sample4_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob011_multi_16bit,ead24ca0-22ee-4211-a356-7dba73ab50fa,2,true,0.397059,0.368421,61.000000,2.184378,45.800000,0.333333,1.779314,"1,2","1,1","1,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen2/Prob011_multi_16bit_sample10_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob011_multi_16bit,9db610e3-8ede-4607-9e9c-e6fbf743f0f3,3,true,0.403846,1.000000,43.000000,2.292097,43.650000,0.304348,1.731518,"1,1","3,1","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen3/Prob011_multi_16bit_sample4_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob011_multi_16bit,aef3f8dd-677f-4c52-ad04-d1b87fc4b9fd,3,false,0.397436,0.380952,69.000000,2.344703,33.000000,0.280000,1.641702,"1,0","2,0","3,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen3/Prob011_multi_16bit_sample5_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob011_multi_16bit,b9dcbe00-f329-4b34-a598-4528d7774cc1,3,false,0.428571,0.285714,65.000000,2.340872,47.750000,0.500000,1.921202,"1,2","1,2","2,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen3/Prob011_multi_16bit_sample3_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob011_multi_16bit,ebd44ae6-f6fb-4fcd-a9fa-a79872b03c2f,3,false,0.324324,0.400000,66.000000,2.278984,31.200000,0.318182,1.808369,"0,0","2,1","2,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen3/Prob011_multi_16bit_sample2_M-F/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob011_multi_16bit,f5d52056-63cb-4149-b446-32abd960311c,3,false,0.483871,0.400000,55.000000,2.467648,52.950000,0.571429,1.972266,"3,3","2,3","0,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen3/Prob011_multi_16bit_sample2_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob011_multi_16bit,f9a41b1e-da0f-46fa-b747-756ce11e6e00,3,false,0.466667,0.428571,53.000000,2.477444,44.450000,0.625000,1.959795,"2,1","2,3","0,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob011_multi_16bit/Gen3/Prob011_multi_16bit_sample1_M-E/code.sv
classic_revolution,Classic,Prob012_multi_8bit,f450b19c-7e58-41e7-ad68-3ce1333ecd80,0,false,0.437500,0.111111,37.000000,0.996792,22.050000,2.000000,1.573402,"0,2","0,0","0,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob012_multi_8bit/Gen0/Prob012_multi_8bit_sample1_initial/code.sv
classic_revolution,Classic,Prob012_multi_8bit,8b0b0e28-7b47-4314-8bfd-0821ddebf6e1,1,false,0.437500,0.111111,37.000000,0.996792,33.500000,2.000000,1.451908,"0,3","0,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob012_multi_8bit/Gen1/Prob012_multi_8bit_sample2_C-F/code.sv
classic_revolution,Classic,Prob012_multi_8bit,a258826d-c46e-4706-a889-a0cf640b4db2,1,false,0.437500,0.111111,37.000000,0.996792,17.050000,2.000000,1.551098,"0,0","0,0","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob012_multi_8bit/Gen1/Prob012_multi_8bit_sample3_M-R/code.sv
classic_revolution,Classic,Prob012_multi_8bit,be9b8bd4-c8b0-4408-aa7c-54a3c92f24eb,1,true,0.500000,1.000000,6.000000,0.000000,7.300000,1.000000,0.918296,"3,0","3,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob012_multi_8bit/Gen1/Prob012_multi_8bit_sample1_M-I/code.sv
classic_revolution,Classic,Prob012_multi_8bit,bd78f53a-bed6-45ab-8ca6-f6614c0f6f58,3,false,0.437500,0.111111,37.000000,0.996792,29.200000,2.000000,1.649397,"0,2","0,0","0,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob012_multi_8bit/Gen3/Prob012_multi_8bit_sample10_M-E/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob012_multi_8bit,77940f75-2aeb-4dca-8bb6-1dfa5fb8b1fa,0,false,0.437500,0.111111,37.000000,0.996792,22.050000,2.000000,1.573402,"0,2","0,0","0,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob012_multi_8bit/Gen0/Prob012_multi_8bit_sample1_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob012_multi_8bit,ead81c43-67e5-43d9-a6a3-735cbdede85c,0,false,0.437500,0.111111,37.000000,0.996792,20.050000,2.000000,1.573402,"0,1","0,0","0,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob012_multi_8bit/Gen0/Prob012_multi_8bit_sample8_initial/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob012_multi_8bit,85062332-12ee-438c-a9a0-ebdcb6ecbe50,1,true,0.500000,1.000000,6.000000,0.000000,7.300000,1.000000,0.918296,"3,0","3,0","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob012_multi_8bit/Gen1/Prob012_multi_8bit_sample3_M-S/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob012_multi_8bit,9d492579-67b5-41ab-8ca2-41b56078f8d2,1,false,0.437500,0.111111,37.000000,0.996792,58.900000,9.000000,1.529428,"0,3","0,3","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob012_multi_8bit/Gen1/Prob012_multi_8bit_sample2_M-T/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob012_multi_8bit,68f7aaf0-4af4-423d-95fb-fd87af236bb9,2,false,0.437500,0.111111,37.000000,0.996792,17.050000,2.000000,1.551098,"0,0","0,0","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob012_multi_8bit/Gen2/Prob012_multi_8bit_sample11_M-I/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob013_multi_booth_8bit,611d2571-d5f9-4f8e-b9e3-803bd4c9cdcd,1,false,0.333333,0.666667,37.000000,2.365957,33.200000,0.312500,1.773443,"0,2","0,0","1,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd_ref_default_fix/seed_1001/openai_gpt-oss-120b/RTLLM/Prob013_multi_booth_8bit/Gen1/Prob013_multi_booth_8bit_sample12_M-F/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob013_multi_booth_8bit,34fdc9ef-de0d-4bc8-8e4e-b1bc79b43b03,2,true,0.357143,0.750000,36.000000,2.380482,21.400000,0.454545,1.850347,"2,0","2,1","0,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd_ref_default_fix/seed_1001/openai_gpt-oss-120b/RTLLM/Prob013_multi_booth_8bit/Gen2/Prob013_multi_booth_8bit_sample11_M-R/code.sv
sr_raw_conservative_exploit_qd,Exact T26 QD,Prob013_multi_booth_8bit,440f5c6b-0c85-4b3a-b710-4de79ec37d7c,2,false,0.333333,0.666667,37.000000,2.365957,25.400000,0.454545,1.850347,"0,1","0,1","1,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/sr_raw_conservative_exploit_qd_ref_default_fix/seed_1001/openai_gpt-oss-120b/RTLLM/Prob013_multi_booth_8bit/Gen2/Prob013_multi_booth_8bit_sample7_M-S/code.sv
classic_revolution,Classic,Prob015_multi_pipe_8bit,5c2b533a-ba61-412b-8a12-f6194f2622b4,0,false,0.500000,3.000000,41.000000,1.760835,45.450000,0.352941,2.259346,"3,1","3,1","1,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen0/Prob015_multi_pipe_8bit_sample9_initial/code.sv
classic_revolution,Classic,Prob015_multi_pipe_8bit,c19e8634-158a-40d5-b0b1-efb133097b93,0,false,0.142857,2.500000,16.000000,1.251629,17.250000,0.363636,1.713079,"0,0","2,2","0,0",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen0/Prob015_multi_pipe_8bit_sample2_initial/code.sv
classic_revolution,Classic,Prob015_multi_pipe_8bit,edb202ed-bc58-4d8b-b438-079ecc331876,0,false,0.333333,0.500000,47.000000,1.512888,46.000000,0.384615,1.916805,"2,1","0,2","1,2",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen0/Prob015_multi_pipe_8bit_sample5_initial/code.sv
classic_revolution,Classic,Prob015_multi_pipe_8bit,fcb07ecc-79be-4997-a355-0386af0bbb62,0,false,0.523810,6.000000,39.000000,1.558872,38.400000,0.200000,2.099163,"3,0","3,0","0,3",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen0/Prob015_multi_pipe_8bit_sample4_initial/code.sv
classic_revolution,Classic,Prob015_multi_pipe_8bit,0c919345-9cf1-4889-9bca-0f45165c8919,1,false,0.259259,1.100000,59.000000,1.569667,51.000000,0.333333,1.876894,"1,3","1,1","3,1",/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen1/Prob015_multi_pipe_8bit_sample7_M-E/code.sv
